Source MAC,Destination MAC,Source IP,Destination IP,Protocol,Packet Length,TTL,Payload Size,Source Port,Destination Port,Flags,Label
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:00:00:01,192.168.15.3,224.0.0.1,02,28,1,8,0,0,0,benign
90:2b:34:3f:74:18,01:00:5e:00:00:fb,192.168.15.214,224.0.0.251,02,32,1,8,0,0,0,benign
90:2b:34:3f:74:18,01:00:5e:00:00:fb,192.168.15.214,224.0.0.251,02,32,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
60:67:20:2c:5c:ca,01:00:5e:7f:ff:fa,192.168.15.212,239.255.255.250,02,32,1,8,0,0,0,benign
ec:8e:b5:f7:5e:56,01:00:5e:7f:ff:fa,192.168.15.204,239.255.255.250,02,32,1,8,0,0,0,benign
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,313,1,293,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,322,1,302,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,385,1,365,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,377,1,357,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,322,1,302,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,361,1,341,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,393,1,373,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,322,1,302,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,381,1,361,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,387,1,367,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,375,1,355,0,0,0,malicious
ec:1a:59:c8:e3:e8,01:00:5e:00:00:01,192.168.15.4,224.0.0.1,02,28,1,8,0,0,0,benign
ec:8e:b5:f7:5e:56,01:00:5e:7f:ff:fa,192.168.15.204,239.255.255.250,02,32,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:00:00:01,192.168.15.3,224.0.0.1,02,28,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
60:67:20:2c:5c:ca,01:00:5e:7f:ff:fa,192.168.15.212,239.255.255.250,02,32,1,8,0,0,0,benign
ec:1a:59:c8:e3:e8,01:00:5e:00:00:01,192.168.15.4,224.0.0.1,02,28,1,8,0,0,0,benign
90:2b:34:3f:74:18,01:00:5e:00:00:fb,192.168.15.214,224.0.0.251,02,32,1,8,0,0,0,benign
90:2b:34:3f:74:18,01:00:5e:00:00:fb,192.168.15.214,224.0.0.251,02,32,1,8,0,0,0,benign
ec:8e:b5:f7:5e:56,01:00:5e:7f:ff:fa,192.168.15.204,239.255.255.250,02,32,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.61,11,83,128,63,0,0,0,benign
9c:2a:70:01:ec:f4,60:67:20:2c:5c:ca,209.18.47.61,192.168.15.212,11,159,58,139,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.61,11,80,128,60,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.62,11,80,128,60,0,0,0,benign
9c:2a:70:01:ec:f4,60:67:20:2c:5c:ca,209.18.47.61,192.168.15.212,11,247,58,227,0,0,0,benign
9c:2a:70:01:ec:f4,60:67:20:2c:5c:ca,209.18.47.62,192.168.15.212,11,247,58,227,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:00:00:01,192.168.15.3,224.0.0.1,02,28,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
60:67:20:2c:5c:ca,01:00:5e:7f:ff:fa,192.168.15.212,239.255.255.250,02,32,1,8,0,0,0,benign
ec:8e:b5:f7:5e:56,01:00:5e:7f:ff:fa,192.168.15.204,239.255.255.250,02,32,1,8,0,0,0,benign
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,313,1,293,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,322,1,302,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,385,1,365,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,377,1,357,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,322,1,302,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,361,1,341,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,393,1,373,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,322,1,302,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,381,1,361,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,387,1,367,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,375,1,355,0,0,0,malicious
ec:1a:59:c8:e3:e8,01:00:5e:00:00:01,192.168.15.4,224.0.0.1,02,28,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
ec:8e:b5:f7:5e:56,01:00:5e:7f:ff:fa,192.168.15.204,239.255.255.250,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:7f:ff:fa,192.168.15.3,239.255.255.250,11,291,1,271,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:7f:ff:fa,192.168.15.3,239.255.255.250,11,300,1,280,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:7f:ff:fa,192.168.15.3,239.255.255.250,11,355,1,335,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:7f:ff:fa,192.168.15.3,239.255.255.250,11,365,1,345,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:7f:ff:fa,192.168.15.3,239.255.255.250,11,291,1,271,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:7f:ff:fa,192.168.15.3,239.255.255.250,11,300,1,280,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:7f:ff:fa,192.168.15.3,239.255.255.250,11,355,1,335,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:7f:ff:fa,192.168.15.3,239.255.255.250,11,365,1,345,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:00:00:01,192.168.15.3,224.0.0.1,02,28,1,8,0,0,0,benign
60:67:20:2c:5c:ca,01:00:5e:7f:ff:fa,192.168.15.212,239.255.255.250,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fb,192.168.15.216,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fb,192.168.15.216,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
ec:1a:59:c8:e3:e8,01:00:5e:00:00:01,192.168.15.4,224.0.0.1,02,28,1,8,0,0,0,benign
ec:8e:b5:f7:5e:56,01:00:5e:7f:ff:fa,192.168.15.204,239.255.255.250,02,32,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:00:00:01,192.168.15.3,224.0.0.1,02,28,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fb,192.168.15.216,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fb,192.168.15.216,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
60:67:20:2c:5c:ca,01:00:5e:7f:ff:fa,192.168.15.212,239.255.255.250,02,32,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
ec:8e:b5:f7:5e:56,01:00:5e:7f:ff:fa,192.168.15.204,239.255.255.250,02,32,1,8,0,0,0,benign
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,313,1,293,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,322,1,302,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,385,1,365,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,377,1,357,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,361,1,341,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,393,1,373,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,322,1,302,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,381,1,361,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,387,1,367,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,375,1,355,0,0,0,malicious
ec:1a:59:c8:e3:e8,01:00:5e:7f:ff:fa,192.168.15.4,239.255.255.250,11,300,1,280,0,0,0,benign
ec:1a:59:c8:e3:e8,01:00:5e:7f:ff:fa,192.168.15.4,239.255.255.250,11,355,1,335,0,0,0,benign
ec:1a:59:c8:e3:e8,01:00:5e:7f:ff:fa,192.168.15.4,239.255.255.250,11,365,1,345,0,0,0,benign
ec:1a:59:c8:e3:e8,01:00:5e:7f:ff:fa,192.168.15.4,239.255.255.250,11,291,1,271,0,0,0,benign
ec:1a:59:c8:e3:e8,01:00:5e:7f:ff:fa,192.168.15.4,239.255.255.250,11,300,1,280,0,0,0,benign
ec:1a:59:c8:e3:e8,01:00:5e:7f:ff:fa,192.168.15.4,239.255.255.250,11,355,1,335,0,0,0,benign
ec:1a:59:c8:e3:e8,01:00:5e:7f:ff:fa,192.168.15.4,239.255.255.250,11,365,1,345,0,0,0,benign
ec:1a:59:c8:e3:e8,01:00:5e:00:00:01,192.168.15.4,224.0.0.1,02,28,1,8,0,0,0,benign
90:2b:34:3f:74:18,01:00:5e:00:00:fb,192.168.15.214,224.0.0.251,02,32,1,8,0,0,0,benign
90:2b:34:3f:74:18,01:00:5e:00:00:fb,192.168.15.214,224.0.0.251,02,32,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
ec:8e:b5:f7:5e:56,01:00:5e:7f:ff:fa,192.168.15.204,239.255.255.250,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:00:00:01,192.168.15.3,224.0.0.1,02,28,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fb,192.168.15.216,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fb,192.168.15.216,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
60:67:20:2c:5c:ca,01:00:5e:7f:ff:fa,192.168.15.212,239.255.255.250,02,32,1,8,0,0,0,benign
bc:fe:d9:19:6d:90,01:00:5e:00:00:fb,192.168.15.213,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:00:00:01,192.168.15.3,224.0.0.1,02,28,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fb,192.168.15.216,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fb,192.168.15.216,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
60:67:20:2c:5c:ca,01:00:5e:7f:ff:fa,192.168.15.212,239.255.255.250,02,32,1,8,0,0,0,benign
ec:8e:b5:f7:5e:56,01:00:5e:7f:ff:fa,192.168.15.204,239.255.255.250,02,32,1,8,0,0,0,benign
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,313,1,293,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,322,1,302,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,385,1,365,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,377,1,357,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,322,1,302,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,361,1,341,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,393,1,373,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,322,1,302,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,381,1,361,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,387,1,367,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,375,1,355,0,0,0,malicious
ec:1a:59:c8:e3:e8,01:00:5e:00:00:01,192.168.15.4,224.0.0.1,02,28,1,8,0,0,0,benign
90:2b:34:3f:74:18,01:00:5e:00:00:fb,192.168.15.214,224.0.0.251,02,32,1,8,0,0,0,benign
90:2b:34:3f:74:18,01:00:5e:00:00:fb,192.168.15.214,224.0.0.251,02,32,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
60:67:20:2c:5c:ca,01:00:5e:7f:ff:fa,192.168.15.212,239.255.255.250,02,32,1,8,0,0,0,benign
ec:8e:b5:f7:5e:56,01:00:5e:7f:ff:fa,192.168.15.204,239.255.255.250,02,32,1,8,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.61,11,66,128,46,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.62,11,66,128,46,0,0,0,benign
9c:2a:70:01:ec:f4,60:67:20:2c:5c:ca,209.18.47.62,192.168.15.212,11,173,58,153,0,0,0,benign
9c:2a:70:01:ec:f4,60:67:20:2c:5c:ca,209.18.47.61,192.168.15.212,11,173,58,153,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:00:00:01,192.168.15.3,224.0.0.1,02,28,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
60:67:20:2c:5c:ca,01:00:5e:00:00:fc,192.168.15.212,224.0.0.252,02,32,1,8,0,0,0,benign
60:67:20:2c:5c:ca,01:00:5e:7f:ff:fa,192.168.15.212,239.255.255.250,02,32,1,8,0,0,0,benign
ec:8e:b5:f7:5e:56,01:00:5e:7f:ff:fa,192.168.15.204,239.255.255.250,02,32,1,8,0,0,0,benign
ec:1a:59:c8:e3:e8,01:00:5e:00:00:01,192.168.15.4,224.0.0.1,02,28,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
ec:8e:b5:f7:5e:56,01:00:5e:7f:ff:fa,192.168.15.204,239.255.255.250,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,313,1,293,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,322,1,302,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,385,1,365,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,377,1,357,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,322,1,302,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,361,1,341,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,393,1,373,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,322,1,302,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,381,1,361,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,387,1,367,0,0,0,malicious
00:1c:10:b3:bb:36,01:00:5e:7f:ff:fa,192.168.15.2,239.255.255.250,11,375,1,355,0,0,0,malicious
ec:1a:59:c8:e3:e8,01:00:5e:00:00:01,192.168.15.4,224.0.0.1,02,28,1,8,0,0,0,benign
90:2b:34:3f:74:18,01:00:5e:00:00:fb,192.168.15.214,224.0.0.251,02,32,1,8,0,0,0,benign
90:2b:34:3f:74:18,01:00:5e:00:00:fb,192.168.15.214,224.0.0.251,02,32,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
00:13:f7:d1:e0:1c,01:00:5e:00:00:fc,192.168.15.216,224.0.0.252,02,32,1,8,0,0,0,benign
60:67:20:2c:5c:ca,01:00:5e:7f:ff:fa,192.168.15.212,239.255.255.250,02,32,1,8,0,0,0,benign
ec:8e:b5:f7:5e:56,01:00:5e:7f:ff:fa,192.168.15.204,239.255.255.250,02,32,1,8,0,0,0,benign
ec:1a:59:c8:e3:e4,01:00:5e:00:00:01,192.168.15.3,224.0.0.1,02,28,1,8,0,0,0,benign
90:2b:34:3f:74:18,01:00:5e:00:00:fb,192.168.15.214,224.0.0.251,02,32,1,8,0,0,0,benign
90:2b:34:3f:74:18,01:00:5e:00:00:fb,192.168.15.214,224.0.0.251,02,32,1,8,0,0,0,benign
60:67:20:2c:5c:ca,01:00:5e:00:00:fc,192.168.15.212,224.0.0.252,02,32,1,8,0,0,0,benign
60:67:20:2c:5c:ca,01:00:5e:7f:ff:fa,192.168.15.212,239.255.255.250,02,32,1,8,0,0,0,benign
70:2a:d5:e3:d0:ea,01:00:5e:00:00:fb,192.168.15.203,224.0.0.251,02,32,1,8,0,0,0,benign
ec:8e:b5:f7:5e:56,01:00:5e:7f:ff:fa,192.168.15.204,239.255.255.250,02,32,1,8,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.61,11,71,128,51,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.62,11,71,128,51,0,0,0,benign
9c:2a:70:01:ec:f4,60:67:20:2c:5c:ca,209.18.47.61,192.168.15.212,11,211,58,191,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.61,11,71,128,51,0,0,0,benign
9c:2a:70:01:ec:f4,60:67:20:2c:5c:ca,209.18.47.62,192.168.15.212,11,211,58,191,0,0,0,benign
9c:2a:70:01:ec:f4,60:67:20:2c:5c:ca,209.18.47.61,192.168.15.212,11,87,58,67,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.61,11,71,128,51,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.62,11,71,128,51,0,0,0,benign
9c:2a:70:01:ec:f4,60:67:20:2c:5c:ca,209.18.47.61,192.168.15.212,11,127,58,107,0,0,0,benign
9c:2a:70:01:ec:f4,60:67:20:2c:5c:ca,209.18.47.62,192.168.15.212,11,127,58,107,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.61,11,72,128,52,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.61,11,75,128,55,0,0,0,benign
9c:2a:70:01:ec:f4,60:67:20:2c:5c:ca,209.18.47.61,192.168.15.212,11,226,58,206,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.61,11,78,128,58,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.62,11,75,128,55,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.61,11,73,128,53,0,0,0,benign
9c:2a:70:01:ec:f4,60:67:20:2c:5c:ca,209.18.47.61,192.168.15.212,11,223,58,203,0,0,0,benign
60:67:20:2c:5c:ca,9c:2a:70:01:ec:f4,192.168.15.212,209.18.47.62,11,78,128,58,0,0,0,benign
9c:2a:70:01:ec:f4,60:67:20:2c:5c:ca,209.18.47.62,192.168.15.212,11,223,58,203,0,0,0,benign
9c:2a:70:01:ec:f4,60:67:20:2c:5c:ca,209.18.47.61,192.168.15.212,11,89,58,69,0,0,0,benign
